date,calories_consumed,calories_burned
2025-03-20 14:11:33.897606,0,29.53659783812095
2025-03-22 13:38:39.027117,0,148.2734924413276
2025-03-22 13:39:40.316563,0,148.2734924413276
2025-03-22 13:41:01.219798,0,29.53659783812095
2025-03-22 13:44:55.383475,0,29.548319966531075
